vtkOriginalIndices,Concentration,ConcentrationLiquide,ConcentrationSolide,ConductiviteThermiqueP0,DensityFluideP0,DensityP0,DensityP1,EnthalpieVol,ErrReg,FractionLiq_c,FractionSolide_c,GradrholBis_P0:0,GradrholBis_P0:1,GradrholBis_P0:2,MassBalanceRHS_P0,PartitionE,Points:0,Points:1,Points:2,TemperatureC,ViscosityP0,Vitesse0,Vitesse1,Vitesse:2,__vtkIsSelected__,arc_length,d_interface_regular,divV_element,h_meshsize,h_quality,vtkValidPointMask
584,6.91596,9.4599,1.22992,70,2600,2661.83,2661.82,2.22155e+009,100,0.690875,0.309125,-0.345263,-1105.18,0,0,5,0.0005,0.08176,0,602.008,0.001,3.60363e-010,-7.9777e-006,0,0,0.08176,0.0129004,-0.000150712,0.000177848,0.700557,1
585,6.91677,9.44984,1.22861,70,2600,2661.47,2661.62,2.22267e+009,100,0.691881,0.308119,-1.25733,-1095.42,0,0,5,0.0005,0.0819,0,602.074,0.001,5.00227e-010,-7.99905e-006,0,0,0.0819,0.0127603,-0.000208246,0.000129167,0.767534,1
586,6.91759,9.43989,1.22732,70,2600,2661.41,2661.43,2.22379e+009,100,0.692878,0.307122,1.46255,-1092.63,0,0,5,0.0005,0.08204,0,602.139,0.001,-2.66772e-009,-8.02544e-006,0,0,0.08204,0.0126204,-0.000182033,0.000152077,0.968139,1
587,6.9184,9.43006,1.22604,70,2600,2661.2,2661.23,2.22489e+009,100,0.693865,0.306135,-1.192,-1072.14,0,0,5,0.0005,0.08218,0,602.202,0.001,1.84675e-009,-8.0505e-006,0,0,0.08218,0.0124804,-0.000152424,0.000140915,0.883832,1
588,6.91921,9.42034,1.22478,70,2600,2660.83,2661.03,2.22599e+009,100,0.694842,0.305158,-0.875543,-1057.32,0,0,5,0.0005,0.08232,0,602.266,0.001,-1.21701e-009,-8.07082e-006,0,0,0.08232,0.0123403,-0.000341515,0.000160398,0.708888,1
589,6.92002,9.41072,1.22352,70,2600,2660.83,2660.84,2.22706e+009,100,0.69581,0.30419,-1.54659,-1051.69,0,0,5,0.0005,0.08246,0,602.328,0.001,5.56381e-010,-8.10134e-006,0,0,0.08246,0.0122003,-0.000149539,0.000176422,0.709985,1
590,6.92084,9.40123,1.22229,70,2600,2660.53,2660.64,2.22813e+009,100,0.696768,0.303232,-0.0777227,-1036.02,0,0,5,0.0005,0.0826,0,602.39,0.001,-3.55071e-009,-8.12003e-006,0,0,0.0826,0.0120604,-0.000176513,0.000155128,0.866552,1
591,6.92165,9.39183,1.22107,70,2600,2660.41,2660.46,2.22919e+009,100,0.697715,0.302285,2.27776,-1023.92,0,0,5,0.0005,0.08274,0,602.451,0.001,1.33672e-009,-8.1456e-006,0,0,0.08274,0.0119204,-0.000139297,0.000135862,0.848453,1
592,6.92247,9.38254,1.21986,70,2600,2660.06,2660.27,2.23025e+009,100,0.698655,0.301345,2.35774,-1007.16,0,0,5,0.0005,0.08288,0,602.511,0.001,2.52971e-010,-8.16921e-006,0,0,0.08288,0.0117804,-0.000195128,0.000165453,0.778936,1
593,6.92328,9.37336,1.21867,70,2600,2660.15,2660.09,2.23128e+009,100,0.699584,0.300416,-2.70183,-1008.75,0,0,5,0.0005,0.08302,0,602.571,0.001,2.48543e-010,-8.19628e-006,0,0,0.08302,0.0116404,-0.000186529,0.000160813,0.850862,1
594,6.92409,9.3643,1.21749,70,2600,2659.79,2659.9,2.23231e+009,100,0.700502,0.299498,1.65618,-986.825,0,0,5,0.0005,0.08316,0,602.63,0.001,4.49294e-010,-8.2186e-006,0,0,0.08316,0.0115004,-0.000152006,0.000140513,0.894719,1
595,6.9249,9.35536,1.21633,70,2600,2659.79,2659.72,2.23332e+009,100,0.70141,0.29859,1.08239,-977.838,0,0,5,0.0005,0.0833,0,602.688,0.001,7.74454e-011,-8.24284e-006,0,0,0.0833,0.0113604,-0.000166509,0.000139324,0.868624,1
596,6.92571,9.34651,1.21518,70,2600,2659.49,2659.54,2.23432e+009,100,0.702309,0.297691,-0.419413,-968.07,0,0,5,0.0005,0.08344,0,602.746,0.001,1.24879e-009,-8.2673e-006,0,0,0.08344,0.0112204,-0.000181162,0.000151512,0.979778,1
597,6.92652,9.33778,1.21404,70,2600,2659.3,2659.36,2.23532e+009,100,0.703199,0.296801,-0.643746,-956.74,0,0,5,0.0005,0.08358,0,602.803,0.001,6.2273e-010,-8.29129e-006,0,0,0.08358,0.0110804,-0.000173096,0.000143151,0.914059,1
598,6.92733,9.32914,1.21292,70,2600,2659.3,2659.18,2.2363e+009,100,0.704079,0.295921,-2.03915,-943.504,0,0,5,0.0005,0.08372,0,602.859,0.001,-3.33515e-010,-8.31642e-006,0,0,0.08372,0.0109404,-0.00017969,0.000138458,0.865409,1
599,6.92815,9.32063,1.21181,70,2600,2658.99,2659.01,2.23727e+009,100,0.704949,0.295051,-1.50947,-929.601,0,0,5,0.0005,0.08386,0,602.914,0.001,1.06651e-010,-8.34047e-006,0,0,0.08386,0.0108003,-0.00017259,0.000163316,0.84346,1
600,6.92897,9.31223,1.21072,70,2600,2658.9,2658.84,2.23823e+009,100,0.70581,0.29419,-0.493285,-916.412,0,0,5,0.0005,0.084,0,602.969,0.001,-3.4974e-010,-8.36308e-006,0,0,0.084,0.0106604,-0.000163841,0.000148418,0.9753,1
601,6.92978,9.30393,1.20965,70,2600,2658.6,2658.66,2.23919e+009,100,0.706671,0.293329,-1.00891,-904.19,0,0,5,0.0005,0.08414,0,603.023,0.001,-5.75486e-010,-8.38904e-006,0,0,0.08414,0.0105204,-0.000171815,0.000149759,0.997082,1
602,6.9306,9.29574,1.20858,70,2600,2658.55,2658.5,2.24015e+009,100,0.707537,0.292463,-1.72626,-889.02,0,0,5,0.0005,0.08428,0,603.076,0.001,-8.23294e-010,-8.41272e-006,0,0,0.08428,0.0103804,-0.000197497,0.000163136,0.841794,1
603,6.93141,9.28766,1.20753,70,2600,2658.28,2658.32,2.2411e+009,100,0.708392,0.291608,-1.18043,-876.369,0,0,5,0.0005,0.08442,0,603.128,0.001,-2.2355e-010,-8.43965e-006,0,0,0.08442,0.0102403,-0.000156639,0.000137938,0.852081,1
604,6.93222,9.27972,1.2065,70,2600,2658.2,2658.15,2.24203e+009,100,0.709237,0.290763,-1.03304,-867.367,0,0,5,0.0005,0.08456,0,603.18,0.001,-1.57276e-010,-8.4631e-006,0,0,0.08456,0.0101004,-0.000167101,0.000147103,0.949697,1
605,6.93303,9.27187,1.20548,70,2600,2657.95,2657.99,2.24296e+009,100,0.710071,0.289929,0.824094,-857.47,0,0,5,0.0005,0.0847,0,603.231,0.001,-4.99068e-010,-8.48937e-006,0,0,0.0847,0.00996039,-0.000184734,0.000146854,0.924106,1
606,6.93385,9.26413,1.20447,70,2600,2657.66,2657.82,2.24388e+009,100,0.710896,0.289104,-1.09243,-838.198,0,0,5,0.0005,0.08484,0,603.281,0.001,-1.49709e-010,-8.5127e-006,0,0,0.08484,0.00982035,-0.000176909,0.000167823,0.784597,1
607,6.93467,9.25651,1.20348,70,2600,2657.48,2657.66,2.24478e+009,100,0.71171,0.28829,-0.713288,-824.963,0,0,5,0.0005,0.08498,0,603.331,0.001,-1.43989e-009,-8.53778e-006,0,0,0.08498,0.00968038,-0.000193448,0.000160331,0.874349,1
608,6.93548,9.249,1.2025,70,2600,2657.48,2657.5,2.24566e+009,100,0.712514,0.287486,-0.713288,-824.963,0,0,5,0.0005,0.08512,0,603.379,0.001,-2.17273e-010,-8.5631e-006,0,0,0.08512,0.00954035,-0.000193448,0.000160331,0.874349,1
609,6.93629,9.24162,1.20155,70,2600,2657.37,2657.34,2.24655e+009,100,0.713306,0.286693,-2.45581,-809.278,0,0,5,0.0005,0.08526,0,603.427,0.001,-4.67449e-010,-8.58892e-006,0,0,0.08526,0.00940036,-0.000173302,0.000145503,0.890086,1
610,6.93711,9.23434,1.2006,70,2600,2657.29,2657.18,2.24741e+009,100,0.71409,0.28591,0.84117,-797.325,0,0,5,0.0005,0.0854,0,603.475,0.001,-3.56489e-010,-8.61162e-006,0,0,0.0854,0.00926039,-0.000166905,0.000144107,0.93137,1
611,6.93792,9.22716,1.19967,70,2600,2656.95,2657.03,2.24827e+009,100,0.714863,0.285138,0.814712,-780.004,0,0,5,0.0005,0.08554,0,603.521,0.001,-1.13332e-009,-8.63889e-006,0,0,0.08554,0.00912038,-0.000133362,0.000139941,0.870584,1
612,6.93874,9.2201,1.19875,70,2600,2656.95,2656.87,2.24911e+009,100,0.715625,0.284375,1.00114,-771.319,0,0,5,0.0005,0.08568,0,603.568,0.001,1.99355e-010,-8.66225e-006,0,0,0.08568,0.00898034,-0.000164437,0.000146827,0.926316,1
613,6.93956,9.21316,1.19784,70,2600,2656.83,2656.73,2.24994e+009,100,0.716378,0.283622,2.02623,-758.934,0,0,5,0.0005,0.08582,0,603.613,0.001,1.25966e-010,-8.68778e-006,0,0,0.08582,0.00884039,-0.00017608,0.000146444,0.955266,1
614,6.94038,9.20633,1.19696,70,2600,2656.63,2656.58,2.25077e+009,100,0.71712,0.28288,0.800313,-745.435,0,0,5,0.0005,0.08596,0,603.657,0.001,5.43702e-010,-8.71167e-006,0,0,0.08596,0.00870039,-0.000175386,0.000176627,0.708696,1
615,6.9412,9.19961,1.19609,70,2600,2656.5,2656.43,2.25157e+009,100,0.717851,0.282149,-0.881494,-733.606,0,0,5,0.0005,0.0861,0,603.701,0.001,-3.66504e-010,-8.7368e-006,0,0,0.0861,0.00856039,-0.000184248,0.000162985,0.83662,1
616,6.94202,9.193,1.19523,70,2600,2656.27,2656.28,2.25237e+009,100,0.718573,0.281427,-3.26373,-718.404,0,0,5,0.0005,0.08624,0,603.743,0.001,-4.16115e-010,-8.76126e-006,0,0,0.08624,0.00842036,-0.000152199,0.000153937,0.849944,1
617,6.94284,9.18649,1.19438,70,2600,2656.16,2656.14,2.25315e+009,100,0.719285,0.280715,3.88153,-710.254,0,0,5,0.0005,0.08638,0,603.786,0.001,1.03058e-009,-8.78699e-006,0,0,0.08638,0.00828036,-0.000217295,0.000166188,0.804105,1
618,6.94365,9.18011,1.19355,70,2600,2656.16,2656,2.25393e+009,100,0.719985,0.280014,1.27056,-702.019,0,0,5,0.0005,0.08652,0,603.827,0.001,-1.83805e-009,-8.81202e-006,0,0,0.08652,0.00814034,-0.000225109,0.000163138,0.829753,1
619,6.94448,9.17383,1.19274,70,2600,2655.86,2655.86,2.25469e+009,100,0.720676,0.279324,1.72777,-687.842,0,0,5,0.0005,0.08666,0,603.868,0.001,3.80502e-010,-8.83533e-006,0,0,0.08666,0.00800037,-0.000192573,0.000135924,0.832969,1
620,6.9453,9.16768,1.19194,70,2600,2655.69,2655.73,2.25544e+009,100,0.721355,0.278645,2.21564,-676.466,0,0,5,0.0005,0.0868,0,603.908,0.001,7.52186e-011,-8.86264e-006,0,0,0.0868,0.00786036,-0.000201911,0.000158969,0.865895,1
621,6.94612,9.16163,1.19115,70,2600,2655.69,2655.59,2.25618e+009,100,0.722026,0.277974,0.791093,-660.453,0,0,5,0.0005,0.08694,0,603.948,0.001,-6.29649e-010,-8.88594e-006,0,0,0.08694,0.00772037,-0.000163282,0.000150746,0.989207,1
622,6.94695,9.15569,1.19038,70,2600,2655.47,2655.46,2.25691e+009,100,0.722686,0.277314,-1.07822,-649.224,0,0,5,0.0005,0.08708,0,603.986,0.001,-2.17798e-010,-8.91068e-006,0,0,0.08708,0.0075804,-0.000179862,0.000138851,0.864034,1
623,6.94777,9.14987,1.18962,70,2600,2655.25,2655.33,2.25764e+009,100,0.723346,0.276654,0.625005,-633.32,0,0,5,0.0005,0.08722,0,604.024,0.001,-1.87555e-010,-8.93624e-006,0,0,0.08722,0.0074404,-0.000176027,0.000162045,0.844175,1
624,6.9486,9.14415,1.18888,70,2600,2655.25,2655.2,2.25835e+009,100,0.724004,0.275996,-0.838786,-620.738,0,0,5,0.0005,0.08736,0,604.061,0.001,-4.12807e-010,-8.96186e-006,0,0,0.08736,0.00730039,-0.000178921,0.000125476,0.701931,1
625,6.94943,9.13855,1.18816,70,2600,2655.05,2655.07,2.25907e+009,100,0.724651,0.275349,-2.55541,-612.195,0,0,5,0.0005,0.0875,0,604.097,0.001,7.43226e-011,-8.98738e-006,0,0,0.0875,0.00716039,-0.000185622,0.000132351,0.782095,1
626,6.95025,9.13307,1.18744,70,2600,2654.93,2654.94,2.25976e+009,100,0.725287,0.274713,1.05666,-601.997,0,0,5,0.0005,0.08764,0,604.133,0.001,2.63173e-010,-9.01354e-006,0,0,0.08764,0.00702035,-0.000175273,0.000137042,0.840062,1
627,6.95108,9.12772,1.18674,70,2600,2654.93,2654.82,2.26044e+009,100,0.72591,0.27409,2.68739,-585.607,0,0,5,0.0005,0.08778,0,604.168,0.001,3.84888e-010,-9.03958e-006,0,0,0.08778,0.00688035,-0.000190503,0.00016531,0.811784,1
628,6.95191,9.12247,1.18606,70,2600,2654.76,2654.69,2.26111e+009,100,0.726524,0.273476,0.0123412,-570.514,0,0,5,0.0005,0.08792,0,604.202,0.001,1.72841e-010,-9.06537e-006,0,0,0.08792,0.00674037,-0.000179348,0.000155838,0.924061,1
629,6.95275,9.11733,1.18539,70,2600,2654.56,2654.58,2.26178e+009,100,0.727127,0.272873,1.86721,-556.13,0,0,5,0.0005,0.08806,0,604.236,0.001,9.21991e-010,-9.08964e-006,0,0,0.08806,0.00660038,-0.000208355,0.000170095,0.771332,1
630,6.95358,9.1123,1.18474,70,2600,2654.38,2654.46,2.26242e+009,100,0.72772,0.27228,0.0123116,-541.232,0,0,5,0.0005,0.0882,0,604.268,0.001,-6.42864e-010,-9.11568e-006,0,0,0.0882,0.00646039,-0.000151919,0.000164302,0.817234,1
631,6.95441,9.10741,1.18411,70,2600,2654.38,2654.34,2.26305e+009,100,0.7283,0.2717,0.681308,-529.77,0,0,5,0.0005,0.08834,0,604.3,0.001,4.2879e-010,-9.14042e-006,0,0,0.08834,0.00632038,-0.000192877,0.0001652,0.814273,1
632,6.95525,9.10262,1.18349,70,2600,2654.15,2654.23,2.26368e+009,100,0.72887,0.27113,-0.20917,-517.621,0,0,5,0.0005,0.08848,0,604.331,0.001,3.07362e-010,-9.16743e-006,0,0,0.08848,0.00618038,-0.000189969,0.000138689,0.866583,1
633,6.95608,9.09795,1.18288,70,2600,2654.04,2654.12,2.26429e+009,100,0.729429,0.270571,-1.45641,-504.606,0,0,5,0.0005,0.08862,0,604.362,0.001,-4.72147e-010,-9.19287e-006,0,0,0.08862,0.0060404,-0.000196833,0.00014573,0.921978,1
634,6.95692,9.09339,1.18228,70,2600,2653.95,2654,2.26489e+009,100,0.729978,0.270022,-0.451954,-494.387,0,0,5,0.0005,0.08876,0,604.391,0.001,-6.55243e-011,-9.21873e-006,0,0,0.08876,0.00590039,-0.000178735,0.000138415,0.833864,1
635,6.95776,9.08895,1.18171,70,2600,2653.86,2653.89,2.26547e+009,100,0.730516,0.269484,-1.3736,-482.443,0,0,5,0.0005,0.0889,0,604.42,0.001,2.49012e-011,-9.24323e-006,0,0,0.0889,0.00576036,-0.00016427,0.00014295,0.91455,1
636,6.9586,9.08462,1.18115,70,2600,2653.84,2653.79,2.26605e+009,100,0.731041,0.268959,1.99713,-470.683,0,0,5,0.0005,0.08904,0,604.448,0.001,-2.01821e-011,-9.2684e-006,0,0,0.08904,0.00562035,-0.000170148,0.000143121,0.922927,1
637,6.95944,9.0804,1.1806,70,2600,2653.69,2653.69,2.26661e+009,100,0.731557,0.268443,-3.22623,-457.013,0,0,5,0.0005,0.08918,0,604.475,0.001,-8.67479e-011,-9.29484e-006,0,0,0.08918,0.00548037,-0.000190743,0.000171543,0.728573,1
638,6.96028,9.0763,1.18006,70,2600,2653.49,2653.59,2.26715e+009,100,0.732063,0.267937,0.0912086,-438.109,0,0,5,0.0005,0.08932,0,604.502,0.001,1.38006e-009,-9.32007e-006,0,0,0.08932,0.0053404,-0.000176292,0.000150129,0.960612,1
639,6.96112,9.07231,1.17954,70,2600,2653.49,2653.49,2.26769e+009,100,0.732556,0.267444,-0.484721,-425.9,0,0,5,0.0005,0.08946,0,604.528,0.001,-3.95817e-010,-9.34686e-006,0,0,0.08946,0.00520035,-0.000183212,0.000139901,0.862034,1
640,6.96197,9.06843,1.17904,70,2600,2653.49,2653.39,2.26822e+009,100,0.733039,0.266961,-0.565797,-425.945,0,0,5,0.0005,0.0896,0,604.553,0.001,5.39646e-010,-9.37122e-006,0,0,0.0896,0.00506038,-0.000167456,0.000130263,0.781804,1
641,6.96282,9.0647,1.17855,70,2600,2653.31,2653.3,2.26873e+009,100,0.73351,0.26649,1.8186,-410.101,0,0,5,0.0005,0.08974,0,604.577,0.001,-2.77968e-010,-9.39733e-006,0,0,0.08974,0.00492041,-0.000195834,0.000158988,0.872584,1
642,6.96367,9.06106,1.17808,70,2600,2653.16,2653.21,2.26923e+009,100,0.733971,0.266029,-0.122965,-393.751,0,0,5,0.0005,0.08988,0,604.601,0.001,-2.67038e-010,-9.42307e-006,0,0,0.08988,0.00478039,-0.000189115,0.000172917,0.747486,1
643,6.96452,9.05753,1.17762,70,2600,2653.16,2653.12,2.26971e+009,100,0.734422,0.265578,0.125992,-380.95,0,0,5,0.0005,0.09002,0,604.624,0.001,3.6487e-010,-9.44836e-006,0,0,0.09002,0.00464034,-0.000187783,0.000162576,0.850878,1
644,6.96537,9.05413,1.17718,70,2600,2653.07,2653.03,2.27019e+009,100,0.734861,0.265139,1.44381,-367.492,0,0,5,0.0005,0.09016,0,604.646,0.001,4.49404e-010,-9.47418e-006,0,0,0.09016,0.00450036,-0.000188143,0.000165895,0.79845,1
645,6.96622,9.05082,1.17675,70,2600,2652.87,2652.94,2.27065e+009,100,0.735291,0.264709,1.54274,-350.342,0,0,5,0.0005,0.0903,0,604.667,0.001,-3.68092e-010,-9.49973e-006,0,0,0.0903,0.00436038,-0.000176338,0.000151943,0.942807,1
646,6.96708,9.04765,1.17634,70,2600,2652.87,2652.86,2.2711e+009,100,0.735708,0.264292,1.47147,-338.171,0,0,5,0.0005,0.09044,0,604.689,0.001,1.03493e-009,-9.52557e-006,0,0,0.09044,0.00422041,-0.00016541,0.000165118,0.80366,1
647,6.96793,9.04459,1.17594,70,2600,2652.74,2652.78,2.27154e+009,100,0.736114,0.263886,1.49197,-328.534,0,0,5,0.0005,0.09058,0,604.708,0.001,3.30425e-011,-9.55042e-006,0,0,0.09058,0.00408034,-0.000186838,0.000146863,0.962369,1
648,6.96879,9.04165,1.17556,70,2600,2652.74,2652.7,2.27196e+009,100,0.73651,0.26349,-1.52602,-316.788,0,0,5,0.0005,0.09072,0,604.727,0.001,1.06841e-010,-9.57648e-006,0,0,0.09072,0.00394036,-0.000178986,0.000169422,0.782325,1
649,6.96966,9.03882,1.17519,70,2600,2652.64,2652.62,2.27238e+009,100,0.736894,0.263106,-0.476652,-301.826,0,0,5,0.0005,0.09086,0,604.746,0.001,-1.04945e-010,-9.60224e-006,0,0,0.09086,0.00380036,-0.000185492,0.000157892,0.900695,1
650,6.97052,9.0361,1.17484,70,2600,2652.5,2652.55,2.27278e+009,100,0.737268,0.262732,-0.158585,-290.163,0,0,5,0.0005,0.091,0,604.763,0.001,-2.21251e-010,-9.62765e-006,0,0,0.091,0.00366038,-0.000175091,0.00014357,0.902602,1
651,6.97138,9.03351,1.1745,70,2600,2652.41,2652.48,2.27317e+009,100,0.73763,0.26237,-1.53701,-276.166,0,0,5,0.0005,0.09114,0,604.78,0.001,-2.79169e-010,-9.65327e-006,0,0,0.09114,0.00352039,-0.000197083,0.000158353,0.880459,1
652,6.97225,9.031,1.17417,70,2600,2652.41,2652.41,2.27355e+009,100,0.737984,0.262016,0.674658,-261.587,0,0,5,0.0005,0.09128,0,604.797,0.001,4.13227e-010,-9.67923e-006,0,0,0.09128,0.00338036,-0.000181096,0.000148007,0.788157,1
653,6.97312,9.02865,1.17387,70,2600,2652.32,2652.34,2.27391e+009,100,0.738323,0.261677,-1.84851,-258.286,0,0,5,0.0005,0.09142,0,604.812,0.001,1.00235e-011,-9.70493e-006,0,0,0.09142,0.00324036,-0.000185982,0.000165096,0.807227,1
654,6.97399,9.0264,1.17358,70,2600,2652.25,2652.27,2.27426e+009,100,0.738653,0.261347,0.154907,-243.471,0,0,5,0.0005,0.09156,0,604.827,0.001,5.01602e-011,-9.73074e-006,0,0,0.09156,0.00310039,-0.000186967,0.000166665,0.807117,1
655,6.97487,9.02426,1.1733,70,2600,2652.19,2652.2,2.2746e+009,100,0.738972,0.261028,-0.235605,-231.174,0,0,5,0.0005,0.0917,0,604.84,0.001,-5.76267e-011,-9.75675e-006,0,0,0.0917,0.0029604,-0.000188489,0.000155968,0.921149,1
656,6.97574,9.02224,1.17304,70,2600,2652.15,2652.15,2.27493e+009,100,0.739281,0.260719,0.83544,-219.743,0,0,5,0.0005,0.09184,0,604.853,0.001,-1.37709e-011,-9.78217e-006,0,0,0.09184,0.00282037,-0.000178664,0.000147712,0.96663,1
657,6.97662,9.02035,1.17279,70,2600,2652.06,2652.09,2.27524e+009,100,0.739576,0.260424,2.18692,-205.647,0,0,5,0.0005,0.09198,0,604.866,0.001,-5.31562e-011,-9.80836e-006,0,0,0.09198,0.0026804,-0.000190373,0.000157769,0.892361,1
658,6.9775,9.01857,1.17256,70,2600,2652.03,2652.03,2.27554e+009,100,0.739862,0.260138,1.6413,-189.052,0,0,5,0.0005,0.09212,0,604.877,0.001,-2.22496e-010,-9.8342e-006,0,0,0.09212,0.00254037,-0.000183771,0.000169222,0.78535,1
659,6.97838,9.01689,1.17234,70,2600,2651.94,2651.97,2.27583e+009,100,0.740137,0.259863,1.7941,-174.915,0,0,5,0.0005,0.09226,0,604.888,0.001,-4.75581e-010,-9.86001e-006,0,0,0.09226,0.00240037,-0.000182444,0.000131139,0.771353,1
660,6.97926,9.01534,1.17214,70,2600,2651.94,2651.92,2.27611e+009,100,0.740402,0.259598,0.90006,-165.664,0,0,5,0.0005,0.0924,0,604.899,0.001,-3.96873e-010,-9.88584e-006,0,0,0.0924,0.00226039,-0.00018353,0.000123213,0.727622,1
661,6.98015,9.0139,1.17195,70,2600,2651.87,2651.87,2.27638e+009,100,0.740656,0.259344,1.07779,-158.812,0,0,5,0.0005,0.09254,0,604.908,0.001,-6.65207e-010,-9.91188e-006,0,0,0.09254,0.00212039,-0.000185759,0.00017053,0.765709,1
662,6.98104,9.01259,1.17178,70,2600,2651.81,2651.82,2.27662e+009,100,0.740897,0.259103,2.08616,-143.387,0,0,5,0.0005,0.09268,0,604.916,0.001,-9.90515e-010,-9.93803e-006,0,0,0.09268,0.00198038,-0.000188099,0.000155238,0.930294,1
663,6.98194,9.01139,1.17163,70,2600,2651.81,2651.78,2.27686e+009,100,0.741128,0.258872,-1.65543,-129.175,0,0,5,0.0005,0.09282,0,604.924,0.001,-1.65046e-009,-9.96404e-006,0,0,0.09282,0.00184036,-0.00018559,0.000145726,0.87591,1
664,6.98283,9.0103,1.17148,70,2600,2651.73,2651.73,2.27709e+009,100,0.741347,0.258653,-1.80597,-114.547,0,0,5,0.0005,0.09296,0,604.931,0.001,-2.47143e-009,-9.99001e-006,0,0,0.09296,0.00170038,-0.000181679,0.000138441,0.855348,1
665,6.98372,9.00934,1.17136,70,2600,2651.72,2651.69,2.2773e+009,100,0.741556,0.258444,-0.756699,-102.997,0,0,5,0.0005,0.0931,0,604.938,0.001,-3.9566e-009,-1.00163e-005,0,0,0.0931,0.00156036,-0.000184939,0.000163039,0.836757,1
666,6.98463,9.00849,1.17125,70,2600,2651.65,2651.65,2.27751e+009,100,0.741753,0.258247,-0.576302,-82.4448,0,0,5,0.0005,0.09324,0,604.943,0.001,-6.17822e-009,-1.00429e-005,0,0,0.09324,0.00142037,-0.000184468,0.000130157,0.759944,1
667,6.98553,9.00776,1.17116,70,2600,2651.62,2651.61,2.2777e+009,100,0.741938,0.258062,-0.186608,-71.3555,0,0,5,0.0005,0.09338,0,604.948,0.001,-9.73762e-009,-1.00709e-005,0,0,0.09338,0.00128037,-0.000200772,0.000128769,0.739277,1
668,6.98643,9.00716,1.17108,70,2600,2651.57,2651.58,2.27787e+009,100,0.742113,0.257887,3.28066,-57.2673,0,0,5,0.0005,0.09352,0,604.951,0.001,-1.54751e-008,-1.01006e-005,0,0,0.09352,0.00114041,-0.00016421,0.000156569,0.837498,1
669,6.98733,9.00665,1.17101,70,2600,2651.55,2651.54,2.27803e+009,100,0.742277,0.257723,-0.0955167,-46.6491,0,0,5,0.0005,0.09366,0,604.955,0.001,-2.21345e-008,-1.01309e-005,0,0,0.09366,0.00100039,-0.000217482,0.000151515,0.75981,1
670,6.98822,9.00628,1.17096,70,2600,2651.52,2651.51,2.27818e+009,100,0.742427,0.257573,0.5927,-34.764,0,0,5,0.0005,0.0938,0,604.957,0.001,-3.18171e-008,-1.01757e-005,0,0,0.0938,0.000860369,-7.76454e-005,0.000147283,0.789001,1
671,6.989,9.00602,1.17093,70,2600,2651.49,2651.49,2.27831e+009,100,0.742551,0.257449,0.968476,-21.8441,0,0,5,0.0005,0.09394,0,604.959,0.001,-4.59647e-008,-1.02504e-005,0,0,0.09394,0.000720406,3.78219e-005,0.000127761,0.865477,1
672,6.98893,9.00587,1.17092,70,2600,2651.48,2651.49,2.27832e+009,100,0.742556,0.257444,1.38407,-9.40126,0,0,5,0.0005,0.09408,0,604.96,0.001,-4.63874e-008,-1.03716e-005,0,0,0.09408,0.000580347,-0.000256725,0.000144838,0.781504,1
673,6.98224,9.00583,1.17092,70,2600,2651.71,2651.66,2.27751e+009,100,0.741707,0.258293,2.04206,-1.03638,0,0,5,0.0005,0.09422,0,604.96,0.001,-1.20445e-008,-1.0623e-005,0,0,0.09422,0.000440389,-0.000984755,0.000142731,0.890119,1
674,6.92113,9.00577,1.17098,70,2600,2653.38,2653.22,2.2701e+009,100,0.733911,0.266089,3.18284,-20.794,0,0,5,0.0005,0.09436,0,604.959,0.001,2.95832e-007,-1.14117e-005,0,0,0.09436,0.000300368,-0.0131519,0.000153987,0.948001,1
675,6.49335,8.8978,1.17121,70,2600,2661.53,2565.27,2.22961e+009,100,0.654294,0.308705,-680.455,-37501.1,0,0,5,0.0005,0.0945,0,604.957,0.001,6.85379e-007,-1.28288e-005,0,0,0.0945,0.00016038,0.0210789,0.000150382,0.765997,1
676,6.0219,7.92857,1.17107,70,2600,2675.11,1554.7,2.31249e+009,100,0.359686,0.221453,821.982,-112902,0,0,5,0.0005,0.09464,0,604.955,0.001,5.78103e-006,-1.21292e-005,0,0,0.09464,2.03796e-005,0.0498756,0.000143168,0.816837,1
677,6.15826,7.13728,1.17093,0.01,1.3,1.3,276.58,2.48724e+009,100,0.0657613,0.0375124,-221.008,-40754.7,0,0,3,0.0005,0.09478,0,604.958,0.0001,7.03196e-006,-1.6498e-005,0,0,0.09478,-0.000119649,-0.82906,0.000152076,0.854676,1
678,6.33898,7,0,0.01,1.3,1.3,1.3,2.52874e+009,100,0,0,1218.66,-32391.3,0,0,3,0.0005,0.09492,0,607.211,0.0001,-6.70165e-006,-3.109e-005,0,0,0.09492,-0.000259596,0.104503,0.000137139,0.958754,1
679,6.43125,7,0,0.01,1.3,1.3,1.3,2.56282e+009,100,0,0,3922.61,-26378.2,0,0,3,0.0005,0.09506,0,620.319,0.0001,-4.55224e-006,-2.58516e-005,0,0,0.09506,-0.000399599,-0.10831,0.000144229,0.855753,1
680,6.56224,7,0,0.01,1.3,1.3,1.3,2.58661e+009,100,0,0,6106.72,-13224.4,0,0,3,0.0005,0.0952,0,629.469,0.0001,-3.45289e-006,-1.87915e-005,0,0,0.0952,-0.000539626,0.0389826,0.000156268,0.826872,1
