intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
1.8 28.7653 1225 1.07378e+006 
1.8 28.7653 1230 1.0775e+006 
1.8 28.7653 1235 1.08122e+006 
1.8 28.7653 1240 1.08496e+006 
1.8 28.7653 1245 1.0887e+006 
1.8 28.7653 1250 1.09246e+006 
1.8 28.7653 1255 1.09622e+006 
1.8 28.7653 1260 1.09999e+006 
1.8 28.7653 1265 1.10376e+006 
1.8 28.7653 1270 1.10755e+006 
1.8 28.7653 1275 1.11134e+006 
1.8 28.7653 1280 1.11514e+006 
1.8 28.7653 1285 1.11895e+006 
1.8 28.7653 1290 1.12277e+006 
1.8 28.7653 1295 1.1266e+006 
1.8 28.7653 1300 1.13043e+006 
1.8 28.7653 1305 1.13428e+006 
1.8 28.7653 1310 1.13813e+006 
1.8 28.7653 1315 1.14199e+006 
1.8 28.7653 1320 1.14586e+006 
1.8 28.7653 1325 1.14974e+006 
1.8 28.7653 1330 1.15363e+006 
1.8 28.7653 1335 1.15752e+006 
1.8 28.7653 1340 1.16143e+006 
1.8 28.7653 1345 1.16534e+006 
1.8 28.7653 1350 1.16926e+006 
1.8 28.7653 1355 1.1732e+006 
1.8 28.7653 1360 1.17714e+006 
1.8 28.7653 1365 1.18109e+006 
1.8 28.7653 1370 1.18505e+006 
1.8 28.7653 1375 1.18901e+006 
1.8 28.7653 1380 1.19299e+006 
1.8 28.7653 1385 1.19698e+006 
1.8 28.7653 1390 1.20097e+006 
1.8 28.7653 1395 1.20498e+006 
1.8 28.7653 1400 1.209e+006 
1.8 28.7653 1405 1.21302e+006 
1.8 28.7653 1410 1.21705e+006 
1.8 28.7653 1415 1.2211e+006 
1.8 28.7653 1420 1.22515e+006 
1.8 28.7653 1425 1.22921e+006 
1.8 28.7653 1430 1.23329e+006 
1.8 28.7653 1435 1.23737e+006 
1.8 28.7653 1440 1.24146e+006 
