Temps	vA	vM
3814.8	0.00238283	0.00561717
3814.9	0.00238286	0.00561714
3815	0.00238289	0.00561711
3815.1	0.00238293	0.00561707
3815.2	0.00238296	0.00561704
3815.3	0.00238299	0.00561701
3815.4	0.00238303	0.00561697
3815.5	0.00238306	0.00561694
3815.6	0.00238309	0.00561691
3815.7	0.00238312	0.00561688
3815.8	0.00238314	0.00561686
3815.9	0.00238316	0.00561684
3816	0.00238318	0.00561682
3816.1	0.00238321	0.00561679
3816.2	0.00238324	0.00561676
3816.3	0.00238327	0.00561673
3816.4	0.00238329	0.00561671
3816.5	0.00238333	0.00561667
3816.6	0.00238336	0.00561664
3816.7	0.00238339	0.00561661
3816.8	0.00238341	0.00561659
3816.9	0.00238344	0.00561656
3817	0.00238346	0.00561654
3817.1	0.00238348	0.00561652
3817.2	0.00238351	0.00561649
3817.3	0.00238354	0.00561646
3817.4	0.00238356	0.00561644
3817.5	0.00238359	0.00561641
3817.6	0.00238361	0.00561639
3817.7	0.00238364	0.00561636
3817.8	0.00238367	0.00561633
3817.9	0.0023837	0.0056163
3818	0.00238374	0.00561626
3818.1	0.00238377	0.00561623
3818.2	0.0023838	0.0056162
3818.3	0.00238383	0.00561617
3818.4	0.00238386	0.00561614
3818.5	0.00238389	0.00561611
3818.6	0.00238392	0.00561608
3818.7	0.00238394	0.00561606
3818.8	0.00238396	0.00561604
3818.9	0.00238399	0.00561601
3819	0.00238401	0.00561599
3819.1	0.00238404	0.00561596
3819.2	0.00238407	0.00561593
3819.3	0.0023841	0.0056159
3819.4	0.00238413	0.00561587
3819.5	0.00238416	0.00561584
3819.6	0.00238418	0.00561582
3819.7	0.00238419	0.00561581
3819.8	0.00238422	0.00561578
3819.9	0.00238424	0.00561576
3820	0.00238425	0.00561575
3820.1	0.00238428	0.00561572
3820.2	0.0023843	0.0056157
3820.3	0.00238433	0.00561567
3820.4	0.00238435	0.00561565
3820.5	0.00238438	0.00561562
3820.6	0.0023844	0.0056156
3820.7	0.00238442	0.00561558
3820.8	0.00238444	0.00561556
3820.9	0.00238446	0.00561554
3821	0.00238448	0.00561552
3821.1	0.0023845	0.0056155
3821.2	0.00238453	0.00561547
3821.3	0.00238454	0.00561546
3821.4	0.00238456	0.00561544
3821.5	0.00238458	0.00561542
3821.6	0.0023846	0.0056154
3821.7	0.00238462	0.00561538
3821.8	0.00238463	0.00561537
3821.9	0.00238465	0.00561535
3822	0.00238465	0.00561535
3822.1	0.00238465	0.00561535
3822.2	0.00238466	0.00561534
3822.3	0.00238467	0.00561533
3822.4	0.00238468	0.00561532
3822.5	0.00238469	0.00561531
3822.6	0.00238469	0.00561531
3822.7	0.00238469	0.00561531
3822.8	0.0023847	0.0056153
3822.9	0.0023847	0.0056153
3823	0.00238471	0.00561529
3823.1	0.00238473	0.00561527
3823.2	0.00238474	0.00561526
3823.3	0.00238476	0.00561524
3823.4	0.00238478	0.00561522
3823.5	0.00238481	0.00561519
3823.6	0.00238483	0.00561517
3823.7	0.00238486	0.00561514
3823.8	0.00238487	0.00561513
3823.9	0.00238489	0.00561511
3824	0.0023849	0.0056151
3824.1	0.00238493	0.00561507
3824.2	0.00238495	0.00561505
3824.3	0.00238497	0.00561503
3824.4	0.00238499	0.00561501
3824.5	0.00238502	0.00561498
3824.6	0.00238504	0.00561496
3824.7	0.00238506	0.00561494
3824.8	0.00238509	0.00561491
3824.9	0.00238512	0.00561488
3825	0.00238514	0.00561486
3825.1	0.00238517	0.00561483
3825.2	0.0023852	0.0056148
3825.3	0.00238522	0.00561478
3825.4	0.00238524	0.00561476
3825.5	0.00238526	0.00561474
3825.6	0.00238529	0.00561471
3825.7	0.00238533	0.00561467
3825.8	0.00238537	0.00561463
3825.9	0.00238541	0.00561459
3826	0.00238545	0.00561455
3826.1	0.00238549	0.00561451
3826.2	0.00238553	0.00561447
3826.3	0.00238556	0.00561444
3826.4	0.0023856	0.0056144
3826.5	0.00238564	0.00561436
3826.6	0.00238567	0.00561433
3826.7	0.0023857	0.0056143
3826.8	0.00238573	0.00561427
3826.9	0.00238577	0.00561423
3827	0.0023858	0.0056142
3827.1	0.00238583	0.00561417
3827.2	0.00238587	0.00561413
3827.3	0.00238589	0.00561411
3827.4	0.00238592	0.00561408
3827.5	0.00238595	0.00561405
3827.6	0.00238597	0.00561403
3827.7	0.00238599	0.00561401
3827.8	0.00238602	0.00561398
3827.9	0.00238605	0.00561395
3828	0.00238607	0.00561393
3828.1	0.00238609	0.00561391
3828.2	0.00238612	0.00561388
3828.3	0.00238614	0.00561386
3828.4	0.00238616	0.00561384
3828.5	0.00238618	0.00561382
3828.6	0.0023862	0.0056138
3828.7	0.00238622	0.00561378
3828.8	0.00238623	0.00561377
3828.9	0.00238624	0.00561376
3829	0.00238625	0.00561375
3829.1	0.00238628	0.00561372
3829.2	0.00238632	0.00561368
3829.3	0.00238635	0.00561365
3829.4	0.00238639	0.00561361
3829.5	0.00238642	0.00561358
3829.6	0.00238646	0.00561354
3829.7	0.00238651	0.00561349
3829.8	0.00238655	0.00561345
3829.9	0.00238659	0.00561341
3830	0.00238663	0.00561337
3830.1	0.00238667	0.00561333
3830.2	0.00238671	0.00561329
3830.3	0.00238674	0.00561326
3830.4	0.00238678	0.00561322
3830.5	0.00238682	0.00561318
3830.6	0.00238686	0.00561314
3830.7	0.00238691	0.00561309
3830.8	0.00238696	0.00561304
3830.9	0.00238701	0.00561299
3831	0.00238706	0.00561294
3831.1	0.0023871	0.0056129
3831.2	0.00238714	0.00561286
3831.3	0.00238718	0.00561282
3831.4	0.00238722	0.00561278
3831.5	0.00238727	0.00561273
3831.6	0.0023873	0.0056127
3831.7	0.00238732	0.00561268
3831.8	0.00238735	0.00561265
3831.9	0.00238738	0.00561262
3832	0.0023874	0.0056126
3832.1	0.00238744	0.00561256
3832.2	0.00238747	0.00561253
3832.3	0.0023875	0.0056125
3832.4	0.00238753	0.00561247
3832.5	0.00238756	0.00561244
3832.6	0.00238759	0.00561241
3832.7	0.00238763	0.00561237
3832.8	0.00238765	0.00561235
3832.9	0.00238768	0.00561232
3833	0.0023877	0.0056123
3833.1	0.00238771	0.00561229
3833.2	0.00238773	0.00561227
3833.3	0.00238775	0.00561225
3833.4	0.00238776	0.00561224
3833.5	0.00238778	0.00561222
3833.6	0.00238781	0.00561219
3833.7	0.00238782	0.00561218
3833.8	0.00238784	0.00561216
3833.9	0.00238786	0.00561214
3834	0.00238787	0.00561213
3834.1	0.00238788	0.00561212
3834.2	0.00238789	0.00561211
3834.3	0.0023879	0.0056121
3834.4	0.00238791	0.00561209
3834.5	0.00238792	0.00561208
3834.6	0.00238794	0.00561206
3834.7	0.00238795	0.00561205
3834.8	0.00238797	0.00561203
3834.9	0.00238798	0.00561202
3835	0.002388	0.005612
3835.1	0.00238802	0.00561198
3835.2	0.00238804	0.00561196
3835.3	0.00238807	0.00561193
3835.4	0.00238809	0.00561191
3835.5	0.00238808	0.00561192
3835.6	0.0023881	0.0056119
3835.7	0.00238811	0.00561189
3835.8	0.00238812	0.00561188
3835.9	0.00238813	0.00561187
3836	0.00238813	0.00561187
3836.1	0.00238815	0.00561185
3836.2	0.00238816	0.00561184
3836.3	0.00238818	0.00561182
3836.4	0.0023882	0.0056118
3836.5	0.00238822	0.00561178
3836.6	0.00238822	0.00561178
3836.7	0.00238823	0.00561177
3836.8	0.00238823	0.00561177
3836.9	0.00238823	0.00561177
3837	0.00238823	0.00561177
3837.1	0.00238824	0.00561176
3837.2	0.00238826	0.00561174
3837.3	0.00238827	0.00561173
3837.4	0.00238828	0.00561172
3837.5	0.0023883	0.0056117
3837.6	0.00238831	0.00561169
3837.7	0.00238832	0.00561168
3837.8	0.00238834	0.00561166
3837.9	0.00238836	0.00561164
3838	0.00238838	0.00561162
3838.1	0.00238839	0.00561161
3838.2	0.00238841	0.00561159
3838.3	0.00238843	0.00561157
3838.4	0.00238845	0.00561155
3838.5	0.00238847	0.00561153
3838.6	0.00238848	0.00561152
3838.7	0.0023885	0.0056115
3838.8	0.00238852	0.00561148
3838.9	0.00238855	0.00561145
3839	0.00238857	0.00561143
3839.1	0.00238859	0.00561141
3839.2	0.0023886	0.0056114
3839.3	0.00238862	0.00561138
3839.4	0.00238864	0.00561136
3839.5	0.00238865	0.00561135
3839.6	0.00238867	0.00561133
3839.7	0.00238868	0.00561132
3839.8	0.0023887	0.0056113
3839.9	0.00238873	0.00561127
3840	0.00238876	0.00561124
3840.1	0.00238878	0.00561122
3840.2	0.0023888	0.0056112
3840.3	0.00238882	0.00561118
3840.4	0.00238884	0.00561116
3840.5	0.00238885	0.00561115
3840.6	0.00238886	0.00561114
3840.7	0.00238888	0.00561112
3840.8	0.00238889	0.00561111
3840.9	0.0023889	0.0056111
3841	0.00238892	0.00561108
3841.1	0.00238892	0.00561108
3841.2	0.00238894	0.00561106
3841.3	0.00238895	0.00561105
3841.4	0.00238896	0.00561104
3841.5	0.00238897	0.00561103
3841.6	0.00238898	0.00561102
3841.7	0.002389	0.005611
3841.8	0.00238902	0.00561098
3841.9	0.00238904	0.00561096
3842	0.00238905	0.00561095
3842.1	0.00238907	0.00561093
3842.2	0.0023891	0.0056109
3842.3	0.00238912	0.00561088
3842.4	0.00238915	0.00561085
3842.5	0.00238916	0.00561084
3842.6	0.00238919	0.00561081
3842.7	0.00238921	0.00561079
3842.8	0.00238923	0.00561077
3842.9	0.00238925	0.00561075
3843	0.00238926	0.00561074
3843.1	0.00238929	0.00561071
3843.2	0.00238932	0.00561068
3843.3	0.00238935	0.00561065
3843.4	0.00238937	0.00561063
3843.5	0.00238939	0.00561061
3843.6	0.00238941	0.00561059
3843.7	0.00238943	0.00561057
3843.8	0.00238945	0.00561055
3843.9	0.00238947	0.00561053
3844	0.00238949	0.00561051
3844.1	0.00238951	0.00561049
3844.2	0.00238954	0.00561046
3844.3	0.00238957	0.00561043
3844.4	0.00238959	0.00561041
3844.5	0.00238962	0.00561038
3844.6	0.00238964	0.00561036
3844.7	0.00238967	0.00561033
3844.8	0.00238968	0.00561032
3844.9	0.0023897	0.0056103
3845	0.00238972	0.00561028
3845.1	0.00238975	0.00561025
3845.2	0.00238977	0.00561023
3845.3	0.00238979	0.00561021
3845.4	0.00238981	0.00561019
3845.5	0.00238984	0.00561016
3845.6	0.00238987	0.00561013
3845.7	0.0023899	0.0056101
3845.8	0.00238992	0.00561008
3845.9	0.00238995	0.00561005
3846	0.00238997	0.00561003
3846.1	0.00238998	0.00561002
3846.2	0.00239	0.00561
3846.3	0.00239002	0.00560998
3846.4	0.00239005	0.00560995
3846.5	0.00239009	0.00560991
3846.6	0.0023901	0.0056099
3846.7	0.00239011	0.00560989
3846.8	0.00239012	0.00560988
3846.9	0.00239013	0.00560987
3847	0.00239015	0.00560985
3847.1	0.00239016	0.00560984
3847.2	0.00239016	0.00560984
3847.3	0.00239018	0.00560982
3847.4	0.00239018	0.00560982
3847.5	0.00239018	0.00560982
3847.6	0.00239019	0.00560981
3847.7	0.0023902	0.0056098
3847.8	0.00239021	0.00560979
3847.9	0.00239022	0.00560978
3848	0.00239023	0.00560977
3848.1	0.00239025	0.00560975
3848.2	0.00239026	0.00560974
3848.3	0.00239029	0.00560971
3848.4	0.00239031	0.00560969
3848.5	0.00239034	0.00560966
3848.6	0.00239035	0.00560965
3848.7	0.00239037	0.00560963
3848.8	0.00239039	0.00560961
3848.9	0.00239041	0.00560959
3849	0.00239043	0.00560957
3849.1	0.00239045	0.00560955
3849.2	0.00239047	0.00560953
3849.3	0.00239049	0.00560951
3849.4	0.00239051	0.00560949
3849.5	0.00239053	0.00560947
3849.6	0.00239054	0.00560946
3849.7	0.00239054	0.00560946
3849.8	0.00239055	0.00560945
3849.9	0.00239056	0.00560944
3850	0.00239057	0.00560943
3850.1	0.00239058	0.00560942
3850.2	0.00239059	0.00560941
3850.3	0.00239062	0.00560938
3850.4	0.00239063	0.00560937
3850.5	0.00239064	0.00560936
3850.6	0.00239066	0.00560934
3850.7	0.00239067	0.00560933
3850.8	0.00239068	0.00560932
3850.9	0.00239069	0.00560931
3851	0.0023907	0.0056093
3851.1	0.00239072	0.00560928
3851.2	0.00239074	0.00560926
3851.3	0.00239076	0.00560924
3851.4	0.00239078	0.00560922
3851.5	0.0023908	0.0056092
3851.6	0.00239082	0.00560918
3851.7	0.00239084	0.00560916
3851.8	0.00239086	0.00560914
3851.9	0.00239088	0.00560912
3852	0.0023909	0.0056091
3852.1	0.0023909	0.0056091
3852.2	0.00239092	0.00560908
3852.3	0.00239093	0.00560907
3852.4	0.00239094	0.00560906
3852.5	0.00239095	0.00560905
3852.6	0.00239096	0.00560904
3852.7	0.00239097	0.00560903
3852.8	0.00239098	0.00560902
3852.9	0.00239099	0.00560901
3853	0.002391	0.005609
3853.1	0.002391	0.005609
3853.2	0.00239101	0.00560899
3853.3	0.00239101	0.00560899
3853.4	0.00239102	0.00560898
3853.5	0.00239103	0.00560897
3853.6	0.00239106	0.00560894
3853.7	0.00239109	0.00560891
3853.8	0.00239113	0.00560887
3853.9	0.00239118	0.00560882
3854	0.00239121	0.00560879
3854.1	0.00239124	0.00560876
3854.2	0.00239127	0.00560873
3854.3	0.0023913	0.0056087
3854.4	0.00239132	0.00560868
3854.5	0.00239134	0.00560866
3854.6	0.00239137	0.00560863
3854.7	0.0023914	0.0056086
3854.8	0.00239143	0.00560857
3854.9	0.00239145	0.00560855
3855	0.00239147	0.00560853
3855.1	0.00239149	0.00560851
3855.2	0.00239152	0.00560848
3855.3	0.00239155	0.00560845
3855.4	0.00239159	0.00560841
3855.5	0.00239152	0.00560848
3855.6	0.00239153	0.00560847
3855.7	0.00239155	0.00560845
3855.8	0.00239156	0.00560844
3855.9	0.00239158	0.00560842
3856	0.00239155	0.00560845
3856.1	0.00239156	0.00560844
3856.2	0.00239157	0.00560843
3856.3	0.00239159	0.00560841
3856.4	0.0023916	0.0056084
3856.5	0.0023916	0.0056084
3856.6	0.00239161	0.00560839
3856.7	0.00239163	0.00560837
3856.8	0.00239164	0.00560836
3856.9	0.00239166	0.00560834
3857	0.00239166	0.00560834
3857.1	0.00239168	0.00560832
3857.2	0.00239169	0.00560831
3857.3	0.00239172	0.00560828
3857.4	0.0023922	0.0056078
3857.5	0.00239175	0.00560825
3857.6	0.00239176	0.00560824
3857.7	0.00239178	0.00560822
3857.8	0.00239179	0.00560821
3857.9	0.0023918	0.0056082
3858	0.00239181	0.00560819
3858.1	0.00239182	0.00560818
3858.2	0.00239183	0.00560817
3858.3	0.00239183	0.00560817
3858.4	0.00239183	0.00560817
3858.5	0.00239184	0.00560816
3858.6	0.00239185	0.00560815
3858.7	0.00239187	0.00560813
3858.8	0.00239188	0.00560812
3858.9	0.0023919	0.0056081
3859	0.00239192	0.00560808
3859.1	0.00239192	0.00560808
3859.2	0.00239193	0.00560807
3859.3	0.00239193	0.00560807
3859.4	0.00239193	0.00560807
3859.5	0.00239194	0.00560806
3859.6	0.00239193	0.00560807
3859.7	0.00239193	0.00560807
3859.8	0.00239193	0.00560807
3859.9	0.00239193	0.00560807
3860	0.00239193	0.00560807
3860.1	0.00239192	0.00560808
3860.2	0.00239191	0.00560809
3860.3	0.0023919	0.0056081
3860.4	0.00239189	0.00560811
3860.5	0.00239188	0.00560812
3860.6	0.00239187	0.00560813
3860.7	0.00239186	0.00560814
3860.8	0.00239185	0.00560815
3860.9	0.00239184	0.00560816
3861	0.00239183	0.00560817
3861.1	0.00239183	0.00560817
3861.2	0.00239182	0.00560818
3861.3	0.00239181	0.00560819
3861.4	0.00239181	0.00560819
3861.5	0.0023918	0.0056082
3861.6	0.0023918	0.0056082
3861.7	0.0023918	0.0056082
3861.8	0.00239179	0.00560821
3861.9	0.00239179	0.00560821
3862	0.00239176	0.00560824
3862.1	0.00239176	0.00560824
3862.2	0.00239176	0.00560824
3862.3	0.00239176	0.00560824
3862.4	0.00239177	0.00560823
3862.5	0.00239177	0.00560823
3862.6	0.00239178	0.00560822
3862.7	0.00239178	0.00560822
3862.8	0.00239179	0.00560821
3862.9	0.00239179	0.00560821
3863	0.00239179	0.00560821
3863.1	0.00239179	0.00560821
3863.2	0.00239178	0.00560822
3863.3	0.00239177	0.00560823
3863.4	0.00239178	0.00560822
3863.5	0.00239177	0.00560823
3863.6	0.00239177	0.00560823
3863.7	0.00239177	0.00560823
3863.8	0.00239177	0.00560823
3863.9	0.00239177	0.00560823
3864	0.00239177	0.00560823
3864.1	0.00239176	0.00560824
3864.2	0.00239175	0.00560825
3864.3	0.00239174	0.00560826
3864.4	0.00239173	0.00560827
3864.5	0.00239172	0.00560828
3864.6	0.00239172	0.00560828
3864.7	0.00239173	0.00560827
3864.8	0.00239173	0.00560827
3864.9	0.00239173	0.00560827
3865	0.00239174	0.00560826
3865.1	0.00239174	0.00560826
3865.2	0.00239173	0.00560827
3865.3	0.00239173	0.00560827
3865.4	0.00239173	0.00560827
3865.5	0.00239173	0.00560827
3865.6	0.00239173	0.00560827
3865.7	0.00239173	0.00560827
3865.8	0.00239172	0.00560828
3865.9	0.00239171	0.00560829
3866	0.00239171	0.00560829
3866.1	0.0023917	0.0056083
3866.2	0.00239169	0.00560831
3866.3	0.00239169	0.00560831
3866.4	0.00239169	0.00560831
3866.5	0.00239169	0.00560831
3866.6	0.00239169	0.00560831
3866.7	0.00239169	0.00560831
3866.8	0.00239169	0.00560831
3866.9	0.00239169	0.00560831
3867	0.0023917	0.0056083
3867.1	0.0023917	0.0056083
3867.2	0.00239171	0.00560829
3867.3	0.0023917	0.0056083
3867.4	0.00239171	0.00560829
3867.5	0.0023917	0.0056083
3867.6	0.0023917	0.0056083
3867.7	0.0023917	0.0056083
3867.8	0.00239169	0.00560831
3867.9	0.00239169	0.00560831
3868	0.00239169	0.00560831
3868.1	0.00239167	0.00560833
3868.2	0.00239166	0.00560834
3868.3	0.00239165	0.00560835
3868.4	0.00239164	0.00560836
3868.5	0.00239161	0.00560839
3868.6	0.0023916	0.0056084
3868.7	0.00239159	0.00560841
3868.8	0.00239158	0.00560842
3868.9	0.00239157	0.00560843
3869	0.00239156	0.00560844
3869.1	0.00239156	0.00560844
3869.2	0.00239157	0.00560843
3869.3	0.00239157	0.00560843
3869.4	0.00239157	0.00560843
3869.5	0.00239157	0.00560843
3869.6	0.00239155	0.00560845
3869.7	0.00239155	0.00560845
3869.8	0.00239156	0.00560844
3869.9	0.00239155	0.00560845
3870	0.00239156	0.00560844
3870.1	0.00239156	0.00560844
3870.2	0.00239156	0.00560844
3870.3	0.00239156	0.00560844
3870.4	0.00239156	0.00560844
3870.5	0.00239155	0.00560845
3870.6	0.00239156	0.00560844
3870.7	0.00239158	0.00560842
3870.8	0.00239159	0.00560841
3870.9	0.00239161	0.00560839
3871	0.00239162	0.00560838
3871.1	0.00239161	0.00560839
3871.2	0.0023916	0.0056084
3871.3	0.00239161	0.00560839
3871.4	0.00239161	0.00560839
3871.5	0.00239161	0.00560839
3871.6	0.00239162	0.00560838
3871.7	0.00239163	0.00560837
3871.8	0.00239165	0.00560835
3871.9	0.00239166	0.00560834
3872	0.00239166	0.00560834
3872.1	0.00239168	0.00560832
3872.2	0.00239169	0.00560831
3872.3	0.0023917	0.0056083
3872.4	0.00239173	0.00560827
3872.5	0.00239174	0.00560826
3872.6	0.00239175	0.00560825
3872.7	0.00239176	0.00560824
3872.8	0.00239176	0.00560824
3872.9	0.00239177	0.00560823
3873	0.00239178	0.00560822
3873.1	0.00239177	0.00560823
3873.2	0.00239176	0.00560824
3873.3	0.00239175	0.00560825
3873.4	0.00239175	0.00560825
3873.5	0.00239175	0.00560825
3873.6	0.00239175	0.00560825
3873.7	0.00239174	0.00560826
3873.8	0.00239174	0.00560826
3873.9	0.00239173	0.00560827
3874	0.00239173	0.00560827
3874.1	0.00239174	0.00560826
3874.2	0.00239174	0.00560826
3874.3	0.00239175	0.00560825
3874.4	0.00239175	0.00560825
3874.5	0.00239176	0.00560824
3874.6	0.00239176	0.00560824
3874.7	0.00239176	0.00560824
3874.8	0.00239177	0.00560823
3874.9	0.00239177	0.00560823
3875	0.00239177	0.00560823
3875.1	0.00239177	0.00560823
3875.2	0.00239176	0.00560824
3875.3	0.00239177	0.00560823
3875.4	0.00239177	0.00560823
3875.5	0.00239177	0.00560823
3875.6	0.00239178	0.00560822
3875.7	0.00239179	0.00560821
3875.8	0.00239179	0.00560821
3875.9	0.0023918	0.0056082
3876	0.00239181	0.00560819
3876.1	0.00239182	0.00560818
3876.2	0.00239183	0.00560817
3876.3	0.00239184	0.00560816
3876.4	0.00239185	0.00560815
3876.5	0.00239185	0.00560815
3876.6	0.00239186	0.00560814
3876.7	0.00239187	0.00560813
3876.8	0.00239187	0.00560813
3876.9	0.00239188	0.00560812
3877	0.00239189	0.00560811
3877.1	0.00239189	0.00560811
3877.2	0.00239189	0.00560811
3877.3	0.00239189	0.00560811
3877.4	0.0023919	0.0056081
3877.5	0.0023919	0.0056081
3877.6	0.00239191	0.00560809
3877.7	0.00239191	0.00560809
3877.8	0.00239191	0.00560809
3877.9	0.00239192	0.00560808
3878	0.00239193	0.00560807
3878.1	0.00239194	0.00560806
3878.2	0.00239195	0.00560805
3878.3	0.00239195	0.00560805
3878.4	0.00239196	0.00560804
3878.5	0.00239197	0.00560803
3878.6	0.00239198	0.00560802
3878.7	0.00239198	0.00560802
3878.8	0.00239199	0.00560801
3878.9	0.00239199	0.00560801
3879	0.00239199	0.00560801
3879.1	0.002392	0.005608
3879.2	0.00239201	0.00560799
3879.3	0.00239202	0.00560798
3879.4	0.00239203	0.00560797
3879.5	0.00239203	0.00560797
3879.6	0.00239204	0.00560796
3879.7	0.00239205	0.00560795
3879.8	0.00239205	0.00560795
3879.9	0.00239204	0.00560796
3880	0.00239204	0.00560796
3880.1	0.00239206	0.00560794
3880.2	0.00239207	0.00560793
3880.3	0.00239207	0.00560793
3880.4	0.00239209	0.00560791
3880.5	0.0023921	0.0056079
3880.6	0.00239209	0.00560791
3880.7	0.0023921	0.0056079
3880.8	0.00239212	0.00560788
3880.9	0.00239212	0.00560788
3881	0.00239212	0.00560788
3881.1	0.00239212	0.00560788
3881.2	0.00239212	0.00560788
3881.3	0.00239213	0.00560787
3881.4	0.00239214	0.00560786
3881.5	0.00239214	0.00560786
3881.6	0.00239214	0.00560786
3881.7	0.00239214	0.00560786
3881.8	0.00239215	0.00560785
3881.9	0.00239216	0.00560784
3882	0.00239216	0.00560784
3882.1	0.00239216	0.00560784
3882.2	0.00239215	0.00560785
3882.3	0.00239215	0.00560785
3882.4	0.00239214	0.00560786
3882.5	0.00239214	0.00560786
3882.6	0.00239213	0.00560787
3882.7	0.00239212	0.00560788
3882.8	0.00239211	0.00560789
3882.9	0.0023921	0.0056079
3883	0.00239208	0.00560792
3883.1	0.00239208	0.00560792
3883.2	0.00239208	0.00560792
3883.3	0.00239209	0.00560791
3883.4	0.00239209	0.00560791
3883.5	0.0023921	0.0056079
3883.6	0.00239211	0.00560789
3883.7	0.00239212	0.00560788
3883.8	0.00239213	0.00560787
3883.9	0.00239214	0.00560786
3884	0.00239215	0.00560785
3884.1	0.00239216	0.00560784
3884.2	0.00239217	0.00560783
3884.3	0.00239218	0.00560782
3884.4	0.0023922	0.0056078
3884.5	0.00239221	0.00560779
3884.6	0.00239221	0.00560779
3884.7	0.00239227	0.00560773
3884.8	0.00239227	0.00560773
3884.9	0.00239228	0.00560772
3885	0.00239229	0.00560771
3885.1	0.00239231	0.00560769
3885.2	0.00239232	0.00560768
3885.3	0.00239233	0.00560767
3885.4	0.00239234	0.00560766
3885.5	0.00239235	0.00560765
3885.6	0.00239236	0.00560764
3885.7	0.00239237	0.00560763
3885.8	0.00239238	0.00560762
3885.9	0.00239238	0.00560762
3886	0.00239238	0.00560762
3886.1	0.00239239	0.00560761
3886.2	0.0023924	0.0056076
3886.3	0.0023924	0.0056076
3886.4	0.0023924	0.0056076
3886.5	0.0023924	0.0056076
3886.6	0.00239239	0.00560761
3886.7	0.00239238	0.00560762
3886.8	0.00239238	0.00560762
3886.9	0.00239239	0.00560761
3887	0.00239239	0.00560761
3887.1	0.0023924	0.0056076
3887.2	0.0023924	0.0056076
3887.3	0.00239241	0.00560759
3887.4	0.00239242	0.00560758
3887.5	0.00239243	0.00560757
3887.6	0.00239244	0.00560756
3887.7	0.00239245	0.00560755
3887.8	0.00239246	0.00560754
3887.9	0.00239247	0.00560753
3888	0.00239248	0.00560752
3888.1	0.00239248	0.00560752
3888.2	0.00239249	0.00560751
3888.3	0.0023925	0.0056075
3888.4	0.00239251	0.00560749
3888.5	0.00239251	0.00560749
3888.6	0.00239251	0.00560749
3888.7	0.00239251	0.00560749
3888.8	0.0023925	0.0056075
3888.9	0.0023925	0.0056075
