intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
8.84984 68.1983 1390 806935 
8.84984 68.1983 1395 817834 
8.84984 68.1983 1400 825915 
8.84984 68.1983 1405 829493 
8.84984 68.1983 1410 834308 
8.84984 68.1983 1415 838593 
8.84984 68.1983 1420 844156 
8.84984 68.1983 1425 847851 
8.84984 68.1983 1430 852500 
8.84984 68.1983 1435 856793 
8.84984 68.1983 1440 861818 
8.84984 68.1983 1445 865825 
8.84984 68.1983 1450 871162 
8.84984 68.1983 1455 875580 
8.84984 68.1983 1460 880192 
8.84984 68.1983 1465 885228 
8.84984 68.1983 1470 889876 
8.84984 68.1983 1475 894609 
8.84984 68.1983 1480 899352 
8.84984 68.1983 1485 904212 
8.84984 68.1983 1490 909425 
8.84984 68.1983 1495 913267 
8.84984 68.1983 1500 918277 
8.84984 68.1983 1505 923024 
8.84984 68.1983 1510 927841 
8.84984 68.1983 1515 932789 
8.84984 68.1983 1520 937306 
8.84984 68.1983 1525 942115 
8.84984 68.1983 1530 946860 
8.84984 68.1983 1535 951801 
8.84984 68.1983 1540 955678 
8.84984 68.1983 1545 961243 
8.84984 68.1983 1550 966053 
8.84984 68.1983 1555 970945 
8.84984 68.1983 1560 975742 
8.84984 68.1983 1565 980377 
8.84984 68.1983 1570 985084 
8.84984 68.1983 1575 990653 
8.84984 68.1983 1580 995341 
8.84984 68.1983 1585 999918 
8.84984 68.1983 1590 1.00509e+006 
8.84984 68.1983 1595 1.00977e+006 
8.84984 68.1983 1600 1.01477e+006 
8.84984 70.7299 100 -166285 
8.84984 70.7299 105 -163026 
8.84984 70.7299 110 -160472 
8.84984 70.7299 115 -156212 
8.84984 70.7299 120 -154643 
8.84984 70.7299 125 -152408 
8.84984 70.7299 130 -149025 
8.84984 70.7299 135 -146447 
8.84984 70.7299 140 -142837 
8.84984 70.7299 145 -140865 
8.84984 70.7299 150 -137399 
8.84984 70.7299 155 -135561 
8.84984 70.7299 160 -132612 
8.84984 70.7299 165 -128102 
8.84984 70.7299 170 -125531 
8.84984 70.7299 175 -123182 
8.84984 70.7299 180 -119940 
8.84984 70.7299 185 -116592 
8.84984 70.7299 190 -114013 
8.84984 70.7299 195 -110088 
8.84984 70.7299 200 -108404 
8.84984 70.7299 205 -105485 
8.84984 70.7299 210 -101239 
8.84984 70.7299 215 -99017.8 
8.84984 70.7299 220 -96096.3 
8.84984 70.7299 225 -93260.7 
8.84984 70.7299 230 -88759.9 
8.84984 70.7299 235 -86617.7 
8.84984 70.7299 240 -82888.6 
8.84984 70.7299 245 -81010.6 
8.84984 70.7299 250 -77654.7 
8.84984 70.7299 255 -74736.3 
8.84984 70.7299 260 -71445.1 
8.84984 70.7299 265 -60678.7 
8.84984 70.7299 270 -65243.5 
8.84984 70.7299 275 -61778.8 
8.84984 70.7299 280 -59784.4 
8.84984 70.7299 285 -60428.4 
8.84984 70.7299 290 -39689.7 
8.84984 70.7299 295 -50069.2 
8.84984 70.7299 300 -46662.4 
8.84984 70.7299 305 -43227.4 
8.84984 70.7299 310 -40203.6 
8.84984 70.7299 315 -36378.6 
8.84984 70.7299 320 -34264.4 
8.84984 70.7299 325 -31051.4 
8.84984 70.7299 330 -29665 
8.84984 70.7299 335 -25552.6 
8.84984 70.7299 340 -22606.4 
8.84984 70.7299 345 -18080.6 
