Time	pos1	pos2	pos3	pos4	pos5	pos6
154.9	574.566	624.827	658.991	685.168	701.542	707.108	
155	574.561	624.791	658.936	685.102	701.469	707.033	
155.1	574.555	624.755	658.882	685.036	701.396	706.958	
155.2	574.55	624.719	658.828	684.969	701.323	706.883	
155.3	574.544	624.683	658.773	684.903	701.25	706.808	
155.4	574.538	624.646	658.719	684.837	701.177	706.732	
155.5	574.532	624.61	658.665	684.771	701.104	706.657	
155.6	574.527	624.573	658.611	684.704	701.031	706.582	
155.7	574.521	624.536	658.557	684.638	700.958	706.507	
155.8	574.515	624.499	658.503	684.572	700.885	706.432	
155.9	574.508	624.462	658.449	684.506	700.813	706.357	
156	574.502	624.424	658.395	684.44	700.74	706.282	
156.1	574.496	624.386	658.342	684.374	700.667	706.207	
156.2	574.489	624.348	658.288	684.308	700.594	706.132	
156.3	574.483	624.311	658.234	684.242	700.522	706.057	
156.4	574.477	624.273	658.181	684.176	700.449	705.983	
156.5	574.47	624.235	658.127	684.11	700.376	705.908	
156.6	574.463	624.196	658.073	684.045	700.304	705.833	
156.7	574.457	624.158	658.02	683.979	700.231	705.758	
156.8	574.45	624.12	657.966	683.913	700.159	705.683	
156.9	574.443	624.082	657.913	683.847	700.086	705.609	
157	574.436	624.043	657.859	683.782	700.014	705.534	
157.1	574.429	624.005	657.806	683.716	699.941	705.459	
157.2	574.422	623.966	657.752	683.65	699.869	705.385	
157.3	574.415	623.928	657.699	683.585	699.796	705.31	
157.4	574.408	623.889	657.646	683.519	699.724	705.236	
157.5	574.401	623.851	657.592	683.454	699.652	705.161	
157.6	574.393	623.812	657.539	683.388	699.579	705.087	
157.7	574.386	623.773	657.486	683.323	699.507	705.012	
157.8	574.379	623.735	657.433	683.257	699.435	704.938	
157.9	574.371	623.696	657.379	683.192	699.363	704.863	
158	574.364	623.657	657.326	683.127	699.29	704.789	
158.1	574.356	623.618	657.273	683.062	699.218	704.714	
158.2	574.349	623.581	657.22	682.996	699.146	704.64	
158.3	574.341	623.549	657.167	682.931	699.074	704.566	
158.4	574.333	623.518	657.114	682.866	699.002	704.492	
158.5	574.326	623.488	657.061	682.801	698.93	704.417	
158.6	574.318	623.458	657.007	682.736	698.858	704.343	
158.7	574.31	623.428	656.954	682.671	698.786	704.269	
158.8	574.302	623.397	656.901	682.606	698.714	704.195	
158.9	574.294	623.366	656.848	682.541	698.642	704.121	
159	574.287	623.335	656.795	682.476	698.57	704.047	
159.1	574.279	623.304	656.743	682.411	698.499	703.972	
159.2	574.271	623.272	656.69	682.346	698.427	703.898	
159.3	574.262	623.24	656.637	682.281	698.355	703.824	
159.4	574.254	623.207	656.584	682.216	698.283	703.75	
159.5	574.246	623.175	656.531	682.151	698.212	703.677	
159.6	574.238	623.142	656.478	682.087	698.14	703.603	
159.7	574.23	623.11	656.426	682.022	698.068	703.529	
159.8	574.222	623.077	656.373	681.957	697.997	703.455	
159.9	574.213	623.043	656.321	681.893	697.925	703.381	
160	574.205	623.01	656.268	681.828	697.854	703.307	
160.1	574.196	622.977	656.216	681.763	697.782	703.234	
160.2	574.188	622.943	656.163	681.699	697.711	703.16	
160.3	574.18	622.91	656.111	681.634	697.639	703.086	
160.4	574.171	622.876	656.059	681.57	697.568	703.012	
160.5	574.162	622.842	656.006	681.506	697.496	702.939	
160.6	574.154	622.808	655.954	681.441	697.425	702.865	
160.7	574.145	622.774	655.902	681.377	697.354	702.792	
160.8	574.137	622.74	655.85	681.312	697.282	702.718	
160.9	574.128	622.706	655.798	681.248	697.211	702.645	
161	574.119	622.672	655.746	681.184	697.14	702.571	
161.1	574.11	622.638	655.694	681.12	697.069	702.498	
161.2	574.102	622.603	655.642	681.055	696.997	702.424	
161.3	574.093	622.569	655.591	680.991	696.926	702.351	
161.4	574.084	622.534	655.539	680.927	696.855	702.277	
161.5	574.075	622.5	655.487	680.863	696.784	702.204	
161.6	574.066	622.465	655.435	680.799	696.713	702.131	
161.7	574.057	622.431	655.384	680.735	696.642	702.057	
161.8	574.048	622.396	655.332	680.671	696.571	701.984	
161.9	574.039	622.361	655.281	680.607	696.5	701.911	
162	574.03	622.325	655.229	680.543	696.429	701.838	
162.1	574.021	622.29	655.178	680.479	696.358	701.765	
162.2	574.011	622.255	655.126	680.416	696.287	701.692	
162.3	574.002	622.219	655.075	680.352	696.217	701.618	
162.4	573.993	622.184	655.023	680.288	696.146	701.545	
162.5	573.984	622.149	654.972	680.224	696.075	701.472	
162.6	573.975	622.113	654.921	680.161	696.004	701.399	
162.7	573.965	622.078	654.87	680.097	695.934	701.326	
162.8	573.956	622.042	654.818	680.033	695.863	701.253	
162.9	573.946	622.007	654.767	679.97	695.792	701.18	
163	573.937	621.971	654.716	679.906	695.722	701.108	
163.1	573.928	621.936	654.665	679.843	695.651	701.035	
163.2	573.918	621.9	654.614	679.779	695.581	700.962	
163.3	573.909	621.865	654.563	679.716	695.51	700.889	
163.4	573.899	621.829	654.511	679.652	695.44	700.816	
163.5	573.89	621.794	654.46	679.589	695.369	700.744	
163.6	573.88	621.758	654.409	679.526	695.299	700.671	
163.7	573.87	621.722	654.358	679.462	695.228	700.598	
163.8	573.861	621.687	654.308	679.399	695.158	700.526	
163.9	573.851	621.651	654.257	679.336	695.088	700.453	
164	573.841	621.616	654.206	679.273	695.018	700.38	
164.1	573.832	621.582	654.155	679.209	694.947	700.308	
164.2	573.822	621.555	654.104	679.146	694.877	700.235	
164.3	573.812	621.53	654.053	679.083	694.807	700.163	
164.4	573.802	621.505	654.002	679.02	694.737	700.09	
164.5	573.792	621.48	653.951	678.957	694.667	700.018	
164.6	573.782	621.454	653.901	678.894	694.597	699.946	
164.7	573.773	621.427	653.85	678.831	694.526	699.873	
164.8	573.763	621.4	653.799	678.768	694.456	699.801	
164.9	573.753	621.373	653.749	678.706	694.386	699.729	
165	573.743	621.345	653.698	678.643	694.316	699.656	
165.1	573.726	621.317	653.647	678.58	694.247	699.584	
165.2	573.265	621.289	653.597	678.517	694.177	699.512	
165.3	572.91	621.26	653.546	678.454	694.107	699.44	
165.4	572.649	621.231	653.496	678.392	694.037	699.368	
165.5	572.438	621.202	653.446	678.329	693.967	699.295	
165.6	572.257	621.172	653.395	678.266	693.897	699.223	
165.7	572.094	621.143	653.345	678.204	693.828	699.151	
165.8	571.946	621.113	653.295	678.141	693.758	699.079	
165.9	571.808	621.083	653.245	678.079	693.688	699.007	
166	571.679	621.053	653.195	678.016	693.619	698.935	
166.1	571.557	621.023	653.145	677.954	693.549	698.863	
166.2	571.442	620.992	653.095	677.891	693.479	698.792	
166.3	571.354	620.962	653.045	677.829	693.41	698.72	
166.4	571.325	620.931	652.995	677.767	693.34	698.648	
166.5	571.317	620.901	652.946	677.704	693.271	698.576	
166.6	571.314	620.87	652.896	677.642	693.202	698.504	
166.7	571.311	620.839	652.846	677.58	693.132	698.432	
166.8	571.309	620.809	652.797	677.518	693.063	698.361	
166.9	571.305	620.778	652.747	677.455	692.993	698.289	
167	571.302	620.747	652.698	677.393	692.924	698.217	
167.1	571.297	620.716	652.648	677.331	692.855	698.146	
167.2	571.293	620.685	652.599	677.269	692.786	698.074	
167.3	571.288	620.654	652.55	677.207	692.716	698.003	
167.4	571.282	620.623	652.501	677.145	692.647	697.931	
167.5	571.277	620.591	652.451	677.083	692.578	697.86	
167.6	571.271	620.56	652.402	677.021	692.509	697.788	
167.7	571.264	620.529	652.353	676.959	692.44	697.717	
167.8	571.258	620.497	652.304	676.898	692.371	697.645	
167.9	571.252	620.466	652.255	676.836	692.302	697.574	
168	571.245	620.434	652.206	676.774	692.233	697.503	
168.1	571.238	620.402	652.157	676.712	692.164	697.431	
168.2	571.231	620.369	652.108	676.651	692.095	697.36	
168.3	571.224	620.337	652.06	676.589	692.026	697.289	
168.4	571.217	620.305	652.011	676.527	691.957	697.218	
168.5	571.209	620.273	651.962	676.466	691.888	697.146	
168.6	571.202	620.24	651.913	676.404	691.82	697.075	
168.7	571.194	620.208	651.865	676.343	691.751	697.004	
168.8	571.186	620.175	651.816	676.281	691.682	696.933	
168.9	571.179	620.142	651.767	676.22	691.613	696.862	
169	571.171	620.109	651.719	676.158	691.545	696.791	
169.1	571.163	620.076	651.67	676.097	691.476	696.72	
169.2	571.155	620.043	651.622	676.036	691.407	696.649	
169.3	571.147	620.01	651.573	675.974	691.339	696.578	
169.4	571.138	619.977	651.525	675.913	691.27	696.507	
169.5	571.13	619.944	651.476	675.852	691.202	696.436	
169.6	571.122	619.91	651.428	675.791	691.133	696.366	
169.7	571.113	619.877	651.379	675.73	691.065	696.295	
169.8	571.105	619.843	651.331	675.668	690.997	696.224	
169.9	571.096	619.81	651.283	675.607	690.928	696.153	
170	571.088	619.776	651.234	675.546	690.86	696.083	
170.1	571.079	619.743	651.186	675.485	690.792	696.012	
170.2	571.07	619.714	651.138	675.424	690.723	695.941	
170.3	571.061	619.695	651.09	675.363	690.655	695.871	
170.4	571.052	619.675	651.041	675.303	690.587	695.8	
170.5	571.043	619.654	650.993	675.242	690.519	695.73	
170.6	571.035	619.631	650.945	675.181	690.451	695.659	
170.7	571.025	619.608	650.897	675.12	690.383	695.589	
170.8	571.016	619.583	650.849	675.059	690.314	695.518	
170.9	571.007	619.559	650.8	674.999	690.246	695.448	
171	570.998	619.533	650.752	674.938	690.178	695.377	
171.1	570.989	619.507	650.704	674.877	690.11	695.307	
171.2	570.98	619.481	650.656	674.817	690.043	695.237	
171.3	570.97	619.454	650.608	674.756	689.975	695.166	
171.4	570.961	619.427	650.56	674.696	689.907	695.096	
171.5	570.952	619.399	650.513	674.635	689.839	695.026	
171.6	570.942	619.371	650.465	674.575	689.771	694.956	
171.7	570.933	619.343	650.417	674.514	689.703	694.886	
171.8	570.923	619.315	650.37	674.454	689.636	694.815	
171.9	570.913	619.286	650.322	674.394	689.568	694.745	
172	570.904	619.258	650.274	674.333	689.5	694.675	
172.1	570.894	619.229	650.227	674.273	689.433	694.605	
172.2	570.884	619.2	650.18	674.213	689.365	694.535	
172.3	570.875	619.17	650.132	674.153	689.297	694.465	
172.4	570.865	619.141	650.085	674.093	689.23	694.395	
172.5	570.855	619.111	650.038	674.033	689.162	694.325	
172.6	570.845	619.082	649.991	673.972	689.095	694.256	
172.7	570.835	619.052	649.943	673.912	689.027	694.186	
172.8	570.826	619.022	649.896	673.852	688.96	694.116	
172.9	570.816	618.992	649.849	673.792	688.893	694.046	
173	570.806	618.962	649.802	673.732	688.825	693.976	
173.1	570.796	618.932	649.755	673.673	688.758	693.907	
173.2	570.785	618.901	649.709	673.613	688.691	693.837	
173.3	570.775	618.871	649.662	673.553	688.624	693.767	
173.4	570.765	618.84	649.615	673.493	688.556	693.698	
173.5	570.755	618.81	649.568	673.433	688.489	693.628	
173.6	570.745	618.779	649.521	673.374	688.422	693.559	
173.7	570.735	618.749	649.475	673.314	688.355	693.489	
173.8	570.724	618.718	649.428	673.254	688.288	693.42	
173.9	570.714	618.687	649.381	673.195	688.221	693.35	
174	570.704	618.656	649.335	673.135	688.154	693.281	
174.1	570.693	618.624	649.288	673.076	688.087	693.211	
174.2	570.683	618.593	649.242	673.016	688.02	693.142	
174.3	570.673	618.561	649.195	672.957	687.953	693.073	
174.4	570.662	618.53	649.149	672.897	687.886	693.003	
174.5	570.652	618.498	649.102	672.838	687.819	692.934	
174.6	570.641	618.467	649.056	672.778	687.753	692.865	
174.7	570.631	618.435	649.009	672.719	687.686	692.796	
174.8	570.62	618.404	648.963	672.66	687.619	692.727	
174.9	570.61	618.372	648.917	672.601	687.552	692.657	
175	570.599	618.34	648.87	672.541	687.486	692.588	
175.1	570.588	618.308	648.824	672.482	687.419	692.519	
175.2	570.578	618.276	648.777	672.423	687.353	692.45	
175.3	570.567	618.245	648.731	672.364	687.286	692.381	
175.4	570.556	618.213	648.685	672.305	687.219	692.312	
175.5	570.545	618.181	648.639	672.246	687.153	692.243	
175.6	570.535	618.148	648.592	672.187	687.086	692.174	
175.7	570.524	618.116	648.546	672.128	687.02	692.106	
175.8	570.513	618.084	648.5	672.069	686.954	692.037	
175.9	570.502	618.052	648.454	672.01	686.887	691.968	
176	570.491	618.02	648.407	671.951	686.821	691.899	
176.1	570.48	617.995	648.361	671.893	686.755	691.83	
176.2	570.469	617.981	648.315	671.834	686.688	691.762	
176.3	570.459	617.964	648.269	671.775	686.622	691.693	
176.4	570.448	617.944	648.223	671.717	686.556	691.624	
176.5	570.437	617.923	648.177	671.658	686.49	691.556	
176.6	570.426	617.901	648.13	671.599	686.424	691.487	
176.7	570.414	617.878	648.084	671.541	686.358	691.419	
176.8	570.111	617.855	648.038	671.482	686.292	691.35	
176.9	569.791	617.831	647.992	671.424	686.226	691.282	
177	569.516	617.806	647.946	671.365	686.16	691.213	
177.1	569.281	617.781	647.9	671.307	686.094	691.145	
177.2	569.074	617.756	647.855	671.248	686.028	691.076	
177.3	568.89	617.731	647.809	671.19	685.962	691.008	
177.4	568.721	617.705	647.763	671.132	685.896	690.94	
177.5	568.565	617.679	647.717	671.073	685.83	690.872	
177.6	568.42	617.653	647.672	671.015	685.764	690.803	
177.7	568.283	617.627	647.626	670.957	685.699	690.735	
177.8	568.172	617.6	647.581	670.899	685.633	690.667	
177.9	568.106	617.573	647.535	670.84	685.567	690.599	
178	568.071	617.547	647.49	670.782	685.502	690.531	
178.1	568.051	617.52	647.445	670.724	685.436	690.463	
178.2	568.039	617.493	647.4	670.666	685.37	690.395	
178.3	568.031	617.465	647.354	670.608	685.305	690.327	
178.4	568.024	617.438	647.309	670.55	685.239	690.259	
178.5	568.018	617.41	647.264	670.492	685.174	690.191	
178.6	568.012	617.383	647.219	670.434	685.108	690.123	
178.7	568.006	617.355	647.174	670.376	685.043	690.055	
178.8	568	617.327	647.129	670.318	684.978	689.987	
178.9	567.993	617.299	647.085	670.261	684.912	689.919	
179	567.986	617.271	647.04	670.203	684.847	689.851	
179.1	567.979	617.243	646.995	670.145	684.782	689.784	
179.2	567.972	617.215	646.95	670.087	684.716	689.716	
179.3	567.965	617.187	646.906	670.03	684.651	689.648	
179.4	567.957	617.158	646.861	669.972	684.586	689.581	
179.5	567.95	617.13	646.816	669.914	684.521	689.513	
179.6	567.942	617.101	646.772	669.857	684.456	689.445	
179.7	567.934	617.073	646.727	669.799	684.391	689.378	
179.8	567.925	617.044	646.683	669.742	684.326	689.31	
179.9	567.917	617.015	646.638	669.684	684.261	689.243	
180	567.909	616.986	646.594	669.627	684.196	689.175	
180.1	567.9	616.956	646.549	669.57	684.131	689.108	
180.2	567.891	616.926	646.505	669.512	684.066	689.041	
180.3	567.883	616.897	646.461	669.455	684.001	688.973	
180.4	567.874	616.867	646.416	669.398	683.936	688.906	
180.5	567.865	616.837	646.372	669.34	683.871	688.839	
180.6	567.856	616.807	646.328	669.283	683.807	688.771	
180.7	567.847	616.778	646.283	669.226	683.742	688.704	
180.8	567.837	616.748	646.239	669.169	683.677	688.637	
180.9	567.828	616.718	646.195	669.112	683.613	688.57	
181	567.819	616.688	646.151	669.055	683.548	688.503	
181.1	567.809	616.657	646.107	668.998	683.483	688.436	
181.2	567.8	616.627	646.062	668.941	683.419	688.369	
181.3	567.79	616.596	646.018	668.884	683.354	688.302	
181.4	567.781	616.566	645.974	668.827	683.29	688.235	
181.5	567.771	616.535	645.93	668.77	683.225	688.168	
181.6	567.761	616.505	645.886	668.713	683.161	688.101	
181.7	567.752	616.474	645.842	668.656	683.097	688.034	
181.8	567.742	616.443	645.798	668.6	683.032	687.967	
181.9	567.732	616.412	645.753	668.543	682.968	687.9	
182	567.722	616.383	645.709	668.486	682.904	687.833	
182.1	567.712	616.359	645.665	668.429	682.839	687.767	
182.2	567.702	616.335	645.621	668.373	682.775	687.7	
182.3	567.692	616.312	645.577	668.316	682.711	687.633	
182.4	567.682	616.288	645.533	668.26	682.647	687.567	
182.5	567.672	616.265	645.489	668.203	682.583	687.5	
182.6	567.661	616.241	645.445	668.147	682.519	687.433	
182.7	567.651	616.216	645.401	668.09	682.455	687.367	
182.8	567.641	616.192	645.357	668.034	682.391	687.3	
182.9	567.63	616.167	645.314	667.977	682.327	687.234	
183	567.62	616.142	645.27	667.921	682.263	687.167	
183.1	567.61	616.116	645.226	667.865	682.199	687.101	
183.2	567.599	616.091	645.182	667.808	682.135	687.035	
183.3	567.589	616.065	645.139	667.752	682.071	686.968	
183.4	567.578	616.039	645.095	667.696	682.007	686.902	
183.5	567.567	616.013	645.052	667.64	681.943	686.836	
183.6	567.557	615.986	645.009	667.584	681.88	686.769	
183.7	567.546	615.96	644.965	667.527	681.816	686.703	
183.8	567.536	615.933	644.922	667.471	681.752	686.637	
183.9	567.525	615.906	644.879	667.415	681.689	686.571	
184	567.514	615.879	644.836	667.359	681.625	686.505	
184.1	567.503	615.851	644.793	667.303	681.561	686.439	
184.2	567.492	615.824	644.749	667.247	681.498	686.373	
184.3	567.482	615.797	644.707	667.192	681.434	686.307	
184.4	567.471	615.77	644.664	667.136	681.371	686.241	
184.5	567.46	615.742	644.621	667.08	681.308	686.175	
184.6	567.449	615.714	644.578	667.024	681.244	686.109	
184.7	567.438	615.686	644.535	666.968	681.181	686.043	
184.8	567.427	615.659	644.492	666.912	681.117	685.977	
184.9	567.416	615.631	644.449	666.857	681.054	685.911	
185	567.405	615.602	644.407	666.801	680.991	685.846	
185.1	567.394	615.574	644.364	666.745	680.928	685.78	
185.2	567.382	615.546	644.321	666.69	680.864	685.714	
185.3	567.371	615.518	644.279	666.634	680.801	685.648	
185.4	567.36	615.49	644.236	666.579	680.738	685.583	
185.5	567.349	615.461	644.194	666.523	680.675	685.517	
185.6	567.338	615.433	644.151	666.468	680.612	685.452	
185.7	567.326	615.404	644.109	666.412	680.549	685.386	
185.8	567.315	615.376	644.066	666.357	680.486	685.321	
185.9	567.304	615.347	644.024	666.302	680.423	685.255	
186	567.292	615.318	643.981	666.246	680.36	685.19	
186.1	567.281	615.289	643.939	666.191	680.297	685.124	
186.2	567.27	615.26	643.896	666.136	680.234	685.059	
186.3	567.258	615.23	643.854	666.081	680.172	684.994	
186.4	567.247	615.201	643.811	666.026	680.109	684.928	
186.5	567.235	615.172	643.769	665.97	680.046	684.863	
186.6	567.224	615.143	643.727	665.915	679.983	684.798	
186.7	567.212	615.113	643.684	665.86	679.921	684.733	
186.8	567.201	615.084	643.642	665.805	679.858	684.667	
186.9	567.189	615.055	643.599	665.75	679.795	684.602	
187	567.177	615.026	643.557	665.695	679.733	684.537	
187.1	567.166	614.996	643.515	665.64	679.67	684.472	
187.2	567.154	614.966	643.472	665.585	679.608	684.407	
187.3	567.134	614.936	643.43	665.531	679.545	684.342	
187.4	566.939	614.906	643.388	665.476	679.483	684.277	
187.5	566.689	614.877	643.345	665.421	679.421	684.212	
187.6	566.444	614.847	643.303	665.366	679.358	684.147	
187.7	566.217	614.818	643.261	665.312	679.296	684.082	
187.8	566.009	614.789	643.218	665.257	679.234	684.018	
187.9	565.817	614.761	643.176	665.202	679.171	683.953	
188	565.64	614.735	643.134	665.148	679.109	683.888	
188.1	565.474	614.709	643.092	665.093	679.047	683.823	
188.2	565.319	614.683	643.049	665.039	678.985	683.759	
188.3	565.172	614.657	643.007	664.984	678.923	683.694	
188.4	565.055	614.632	642.965	664.93	678.86	683.629	
188.5	564.971	614.606	642.923	664.875	678.798	683.565	
188.6	564.913	614.581	642.881	664.821	678.736	683.5	
188.7	564.873	614.556	642.839	664.766	678.674	683.436	
188.8	564.844	614.531	642.797	664.712	678.612	683.371	
188.9	564.823	614.505	642.755	664.658	678.55	683.307	
189	564.807	614.48	642.713	664.603	678.489	683.242	
189.1	564.794	614.454	642.672	664.549	678.427	683.178	
189.2	564.783	614.429	642.63	664.495	678.365	683.114	
189.3	564.773	614.403	642.588	664.441	678.303	683.049	
189.4	564.764	614.377	642.547	664.387	678.241	682.985	
